"統計名：","令和７年国勢調査 速報集計 人口速報集計　（男女別人口及び世帯総数）"
"表番号：","1-2"
"表題：","2020年（令和２年）の人口（組替）、世帯数、2020年（令和２年）の世帯数（組替）、5年間の人口増減数、5年間の人口増減率、5年間の世帯増減数、5年間の世帯増減率、人口性比、面積（参考）及び人口密度－全国、都道府県、市区町村"
"実施年月：","2025年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2025_03","2025_13","2025_15","2025_34","2025_35","2025_36","2025_37","2025_46","2025_47","2025_48"
"","","","","","","/表章事項 補助コード","-","-","-","-","-","-","-","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国、都道府県、市区町村 コード","全国、都道府県、市区町村 補助コード","全国、都道府県、市区町村","/表章事項","2020年（令和2年）の人口（組替）【人】","世帯数【世帯】","2020年（令和2年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2025000000","","2025年","27140","","堺市","","826,161","371,945","366,079","-22,828","-2.76314","5,866","1.60239","90.18886","149.83","5,361.6"
"2025000000","","2025年","27141","","堺市堺区","","148,682","76,940","73,809","1,409","0.94766","3,131","4.24203","97.25716","23.66","6,343.7"
"2025000000","","2025年","27142","","堺市中区","","121,236","50,652","50,213","-5,471","-4.51269","439","0.87428","90.56594","17.88","6,474.6"
"2025000000","","2025年","27143","","堺市東区","","85,043","37,402","36,889","-1,057","-1.24290","513","1.39066","89.96630","10.49","8,006.3"
"2025000000","","2025年","27144","","堺市西区","","135,375","59,343","58,120","-3,437","-2.53887","1,223","2.10427","90.60676","28.62","4,610.0"
"2025000000","","2025年","27145","","堺市南区","","138,464","57,855","59,706","-10,583","-7.64314","-1,851","-3.10019","84.76442","40.39","3,166.2"
"2025000000","","2025年","27146","","堺市北区","","159,757","74,818","72,497","-2,024","-1.26692","2,321","3.20151","87.22018","15.60","10,111.1"
"2025000000","","2025年","27147","","堺市美原区","","37,604","14,935","14,845","-1,665","-4.42772","90","0.60626","92.64044","13.20","2,722.7"
"2025000000","","2025年","27202","","岸和田市","","190,658","79,714","79,073","-4,924","-2.58263","641","0.81064","89.33129","72.72","2,554.1"
"2025000000","","2025年","27203","","豊中市","","401,558","187,018","176,967","2,921","0.72742","10,051","5.67959","89.29459","36.39","11,115.1"
"2025000000","","2025年","27204","","池田市","","104,993","49,757","48,611","-845","-0.80482","1,146","2.35749","89.27741","22.14","4,704.1"
"2025000000","","2025年","27205","","吹田市","","385,567","190,788","180,099","8,936","2.31763","10,689","5.93507","91.03429","36.09","10,931.1"
"2025000000","","2025年","27206","","泉大津市","","74,412","32,539","32,516","-2,724","-3.66070","23","0.07073","88.81660","14.33","5,002.7"
"2025000000","","2025年","27207","","高槻市","","352,698","155,072","152,869","-7,223","-2.04793","2,203","1.44110","90.07207","105.29","3,281.2"
"2025000000","","2025年","27208","","貝塚市","","84,443","32,808","33,284","-5,669","-6.71340","-476","-1.43012","90.81924","43.93","1,793.2"
"2025000000","","2025年","27209","","守口市","","143,096","68,350","67,860","-2,305","-1.61081","490","0.72207","93.25354","12.71","11,077.2"
"2025000000","","2025年","27210","","枚方市","","397,289","176,211","172,253","-8,297","-2.08840","3,958","2.29778","88.35470","65.12","5,973.5"
"2025000000","","2025年","27211","","茨木市","","287,730","128,843","125,089","-632","-0.21965","3,754","3.00106","91.68236","76.49","3,753.4"
"2025000000","","2025年","27212","","八尾市","","264,642","115,184","114,265","-7,042","-2.66095","919","0.80427","89.31571","41.72","6,174.5"
"2025000000","","2025年","27213","","泉佐野市","","100,131","46,052","43,864","198","0.19774","2,188","4.98815","91.83365","56.50","1,775.7"
"2025000000","","2025年","27214","","富田林市","","108,699","45,525","45,699","-5,403","-4.97061","-174","-0.38075","87.31368","39.72","2,600.6"
"2025000000","","2025年","27215","","寝屋川市","","229,733","103,146","101,538","-7,631","-3.32168","1,608","1.58364","91.99523","24.70","8,992.0"
"2025000000","","2025年","27216","","河内長野市","","101,692","41,517","42,367","-6,821","-6.70751","-850","-2.00628","86.52262","109.63","865.4"
"2025000000","","2025年","27217","","松原市","","117,641","52,760","51,902","-2,826","-2.40222","858","1.65312","91.40938","16.66","6,891.7"
"2025000000","","2025年","27218","","大東市","","119,367","52,503","52,686","-5,725","-4.79613","-183","-0.34734","93.90186","18.27","6,220.1"
"2025000000","","2025年","27219","","和泉市","","184,495","75,911","73,701","-2,780","-1.50682","2,210","2.99860","92.17103","84.98","2,138.3"
"2025000000","","2025年","27220","","箕面市","","136,868","61,472","58,088","3,718","2.71649","3,384","5.82564","90.02730","47.90","2,935.0"
"2025000000","","2025年","27221","","柏原市","","68,775","29,920","30,009","-3,085","-4.48564","-89","-0.29658","91.57189","25.33","2,593.4"
"2025000000","","2025年","27222","","羽曳野市","","108,736","45,142","45,008","-4,553","-4.18721","134","0.29772","88.35174","26.45","3,938.9"
"2025000000","","2025年","27223","","門真市","","119,764","55,536","57,379","-8,062","-6.73157","-1,843","-3.21198","94.63670","12.30","9,081.5"
"2025000000","","2025年","27224","","摂津市","","87,456","40,874","40,243","-994","-1.13657","631","1.56797","96.22804","14.87","5,814.5"
"2025000000","","2025年","27225","","高石市","","55,635","23,302","23,130","-2,111","-3.79437","172","0.74362","88.99718","11.30","4,736.6"
"2025000000","","2025年","27226","","藤井寺市","","63,688","28,039","27,814","-2,559","-4.01803","225","0.80895","88.55336","8.89","6,876.2"
"2025000000","","2025年","27227","","東大阪市","","493,940","239,645","232,303","-11,322","-2.29218","7,342","3.16053","94.07736","61.78","7,811.9"
"2025000000","","2025年","27228","","泉南市","","60,102","22,982","23,123","-3,966","-6.59878","-141","-0.60978","90.23993","48.98","1,146.1"
"2025000000","","2025年","27229","","四條畷市","","55,177","22,830","22,415","-1,722","-3.12087","415","1.85144","92.97834","18.69","2,860.1"
"2025000000","","2025年","27230","","交野市","","75,033","31,078","29,569","540","0.71968","1,509","5.10332","90.24040","25.55","2,957.8"
"2025000000","","2025年","27231","","大阪狭山市","","58,435","24,155","24,216","-956","-1.63601","-61","-0.25190","87.41115","11.92","4,822.1"
"2025000000","","2025年","27232","","阪南市","","51,254","20,688","20,774","-3,597","-7.01799","-86","-0.41398","89.24274","36.13","1,319.0"
"2025000000","","2025年","27301","","島本町","","30,927","13,270","12,747","690","2.23106","523","4.10293","88.02855","16.81","1,880.8"
"2025000000","","2025年","27321","","豊能町","","18,279","7,331","7,580","-1,572","-8.60003","-249","-3.28496","89.80913","34.34","486.5"
"2025000000","","2025年","27322","","能勢町","","9,079","3,381","3,645","-1,186","-13.06311","-264","-7.24280","91.67071","98.75","79.9"
"2025000000","","2025年","27341","","忠岡町","","16,567","6,647","6,749","-927","-5.59546","-102","-1.51134","92.27932","3.97","3,939.5"
"2025000000","","2025年","27361","","熊取町","","43,763","17,254","17,256","-1,252","-2.86086","-2","-0.01159","92.29656","17.24","2,465.8"
"2025000000","","2025年","27362","","田尻町","","8,434","3,757","3,734","-325","-3.85345","23","0.61596","98.99387","5.62","1,442.9"
"2025000000","","2025年","27366","","岬町","","14,741","5,856","6,273","-1,676","-11.36965","-417","-6.64754","86.00513","49.14","265.9"
"2025000000","","2025年","27381","","太子町","","13,009","4,892","5,048","-947","-7.27958","-156","-3.09033","94.39162","14.17","851.2"
"2025000000","","2025年","27382","","河南町","","15,697","6,229","6,392","-1,199","-7.63840","-163","-2.55006","94.81322","25.26","574.0"
"2025000000","","2025年","27383","","千早赤阪村","","4,909","1,821","1,944","-636","-12.95580","-123","-6.32716","87.74165","37.30","114.6"
"2025000000","","2025年","28000","","兵庫県","","5,465,002","2,462,107","2,402,484","-141,177","-2.58329","59,623","2.48172","90.20223","8,400.82","633.7"
"2025000000","","2025年","28100","","神戸市","","1,525,152","766,349","734,920","-27,522","-1.80454","31,429","4.27652","88.25989","556.93","2,689.1"
"2025000000","","2025年","28101","","神戸市東灘区","","213,562","105,196","102,465","-1,641","-0.76840","2,731","2.66530","86.79847","34.03","6,227.5"
"2025000000","","2025年","28102","","神戸市灘区","","136,747","73,275","70,009","536","0.39196","3,266","4.66511","86.64754","32.65","4,204.7"
"2025000000","","2025年","28105","","神戸市兵庫区","","109,144","67,342","61,186","2,700","2.47380","6,156","10.06113","93.71287","14.64","7,639.6"
"2025000000","","2025年","28106","","神戸市長田区","","94,791","53,294","49,601","-1,695","-1.78814","3,693","7.44541","89.14647","11.34","8,209.5"
"2025000000","","2025年","28107","","神戸市須磨区","","158,719","76,373","74,352","-6,065","-3.82122","2,021","2.71815","85.26196","28.93","5,276.7"
"2025000000","","2025年","28108","","神戸市垂水区","","215,302","98,554","97,680","-8,477","-3.93726","874","0.89476","85.48496","28.07","7,368.2"
"2025000000","","2025年","28109","","神戸市北区","","210,492","91,794","88,489","-6,877","-3.26711","3,305","3.73493","89.23327","240.29","847.4"
"2025000000","","2025年","28110","","神戸市中央区","","147,518","97,079","90,870","4,606","3.12233","6,209","6.83284","86.36252","28.98","5,249.3"
"2025000000","","2025年","28111","","神戸市西区","","238,877","103,442","100,268","-10,609","-4.44120","3,174","3.16552","92.75647","138.01","1,654.0"
"2025000000","","2025年","28201","","姫路市","","530,495","230,210","224,106","-12,184","-2.29672","6,104","2.72371","93.74736","534.56","969.6"
"2025000000","","2025年","28202","","尼崎市","","459,593","229,703","221,404","-2,431","-0.52895","8,299","3.74835","91.69022","50.70","9,017.0"
"2025000000","","2025年","28203","","明石市","","303,601","137,035","133,647","3,442","1.13372","3,388","2.53504","92.96681","49.41","6,214.2"
"2025000000","","2025年","28204","","西宮市","","485,587","222,598","215,651","-2,753","-0.56694","6,947","3.22141","86.06535","99.95","4,830.8"
"2025000000","","2025年","28205","","洲本市","","41,236","17,729","17,792","-2,616","-6.34397","-63","-0.35409","91.80531","182.38","211.8"
"2025000000","","2025年","28206","","芦屋市","","93,922","42,017","42,522","-2,219","-2.36260","-505","-1.18762","79.70057","18.47","4,965.0"
"2025000000","","2025年","28207","","伊丹市","","198,138","83,803","82,481","-2,986","-1.50703","1,322","1.60279","91.12125","25.00","7,806.1"
"2025000000","","2025年","28208","","相生市","","28,355","11,352","11,806","-2,321","-8.18551","-454","-3.84550","93.36007","90.40","288.0"
"2025000000","","2025年","28209","","豊岡市","","77,489","30,202","30,180","-5,656","-7.29910","22","0.07290","91.92829","697.55","103.0"
"2025000000","","2025年","28210","","加古川市","","260,878","108,337","107,195","-7,658","-2.93547","1,142","1.06535","94.64238","138.48","1,828.6"
"2025000000","","2025年","28212","","赤穂市","","45,892","18,625","18,911","-3,178","-6.92495","-286","-1.51235","92.48344","126.85","336.7"
"2025000000","","2025年","28213","","西脇市","","38,673","14,984","15,167","-2,874","-7.43154","-183","-1.20657","92.34365","132.44","270.3"
"2025000000","","2025年","28214","","宝塚市","","226,432","94,722","95,465","-9,269","-4.09350","-743","-0.77830","83.75769","101.80","2,133.2"
"2025000000","","2025年","28215","","三木市","","75,294","30,348","30,370","-4,046","-5.37360","-22","-0.07244","92.16226","176.51","403.6"
"2025000000","","2025年","28216","","高砂市","","87,722","36,920","36,712","-4,341","-4.94859","208","0.56657","93.61663","34.38","2,425.3"
"2025000000","","2025年","28217","","川西市","","152,321","65,575","63,331","-2,623","-1.72202","2,244","3.54329","88.02738","53.44","2,801.2"
"2025000000","","2025年","28218","","小野市","","47,562","18,622","17,810","-1,393","-2.92881","812","4.55924","95.06929","92.94","496.8"
"2025000000","","2025年","28219","","三田市","","109,238","43,813","42,401","-4,114","-3.76609","1,412","3.33011","92.08800","210.32","499.8"
"2025000000","","2025年","28220","","加西市","","42,700","16,528","16,245","-2,426","-5.68150","283","1.74207","97.03523","150.98","266.8"
"2025000000","","2025年","28221","","丹波篠山市","","39,611","15,500","15,605","-2,574","-6.49819","-105","-0.67286","91.60372","377.59","98.1"
"2025000000","","2025年","28222","","養父市","","22,129","7,909","8,388","-2,372","-10.71897","-479","-5.71054","92.05794","422.91","46.7"
"2025000000","","2025年","28223","","丹波市","","61,471","23,205","23,033","-3,891","-6.32981","172","0.74675","92.80739","493.21","116.7"
"2025000000","","2025年","28224","","南あわじ市","","44,137","17,061","17,047","-3,030","-6.86499","14","0.08213","91.49818","229.01","179.5"
"2025000000","","2025年","28225","","朝来市","","28,989","11,100","11,399","-2,474","-8.53427","-299","-2.62304","92.02636","403.06","65.8"
"2025000000","","2025年","28226","","淡路市","","41,967","17,452","17,494","-2,495","-5.94515","-42","-0.24008","90.19901","184.24","214.2"
"2025000000","","2025年","28227","","宍粟市","","34,819","12,500","12,882","-3,550","-10.19558","-382","-2.96538","91.35304","658.54","47.5"
"2025000000","","2025年","28228","","加東市","","40,645","17,246","17,070","-1,145","-2.81707","176","1.03105","99.23333","157.55","250.7"
"2025000000","","2025年","28229","","たつの市","","74,316","27,766","27,757","-4,652","-6.25976","9","0.03242","94.22868","210.87","330.4"
"2025000000","","2025年","28301","","猪名川町","","29,680","10,763","10,995","-2,245","-7.56402","-232","-2.11005","87.97533","90.33","303.7"
"2025000000","","2025年","28365","","多可町","","19,261","6,405","6,562","-1,915","-9.94237","-157","-2.39256","93.55055","185.19","93.7"
"2025000000","","2025年","28381","","稲美町","","30,268","11,544","11,384","-881","-2.91066","160","1.40548","94.44849","34.92","841.6"
"2025000000","","2025年","28382","","播磨町","","33,604","13,986","13,792","-354","-1.05345","194","1.40661","94.72914","9.13","3,641.8"
"2025000000","","2025年","28442","","市川町","","11,231","4,075","4,324","-1,315","-11.70866","-249","-5.75856","94.73684","82.67","119.9"
"2025000000","","2025年","28443","","福崎町","","19,377","7,674","7,795","-1,048","-5.40847","-121","-1.55228","95.40512","45.79","400.3"
"2025000000","","2025年","28446","","神河町","","10,616","3,669","3,779","-1,132","-10.66315","-110","-2.91082","88.77389","202.23","46.9"
"2025000000","","2025年","28464","","太子町","","33,477","13,185","12,757","-865","-2.58386","428","3.35502","95.48043","22.61","1,442.4"
"2025000000","","2025年","28481","","上郡町","","13,879","5,472","5,537","-1,059","-7.63023","-65","-1.17392","94.77363","150.26","85.3"
"2025000000","","2025年","28501","","佐用町","","15,863","5,763","5,927","-1,722","-10.85545","-164","-2.76700","92.78800","307.44","46.0"
"2025000000","","2025年","28585","","香美町","","16,064","5,568","5,912","-2,033","-12.65563","-344","-5.81867","89.63373","368.77","38.0"
"2025000000","","2025年","28586","","新温泉町","","13,318","4,792","4,929","-1,257","-9.43835","-137","-2.77947","91.99300","241.01","50.0"
"2025000000","","2025年","29000","","奈良県","","1,324,473","544,878","544,981","-55,293","-4.17472","-103","-0.01890","88.33973","3,690.94","343.9"
"2025000000","","2025年","29201","","奈良市","","354,630","151,470","155,305","-16,214","-4.57209","-3,835","-2.46933","85.18887","276.94","1,222.0"
"2025000000","","2025年","29202","","大和高田市","","61,744","27,206","26,095","-2,222","-3.59873","1,111","4.25752","87.40004","16.48","3,611.8"
"2025000000","","2025年","29203","","大和郡山市","","83,285","35,516","34,216","-2,265","-2.71958","1,300","3.79939","88.40108","42.69","1,897.9"
"2025000000","","2025年","29204","","天理市","","63,889","25,090","25,619","-4,305","-6.73825","-529","-2.06487","95.69101","86.42","689.5"
"2025000000","","2025年","29205","","橿原市","","120,922","51,957","51,330","-3,225","-2.66701","627","1.22151","89.14137","39.56","2,975.2"
